invoice_number,purchase_order,vendor_id,vendor_name,gst_number,category,country,state,currency,invoice_amount,gst_percentage,tax_amount,discount_percent,discount_amount,subtotal,total_amount,payment_method,payment_terms,payment_status,invoice_date,due_date,invoice_description,vendor_frequency,vendor_risk,blacklisted,duplicate_invoice,duplicate_po,gst_valid,tax_mismatch,date_anomaly,amount_anomaly,payment_anomaly,vendor_mismatch,currency_mismatch,risk_score,fraud
INV-2026-000089,PO-2026-000089,VEN1006,Global Electronics,08NTUQU7662LLZA,Electronics,India,RJ,INR,106607.86,28,29850.2,0,0.0,106607.86,136458.06,UPI,45,Paid,2026-06-24,2026-08-08,Firewall Installation,110,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000090,PO-2026-000090,VEN1045,Apex Systems,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,122045.83,18,21968.25,10,12204.58,109841.25,131809.5,UPI,30,Paid,2025-07-18,2025-08-17,Database Consulting,116,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000091,PO-2026-000091,VEN1096,ABC Technologies,27PYYMI5544SBZS,Software,India,MH,INR,120983.71,18,6107.6,10,3393.11,30538.02,36645.62,UPI,15,Processing,2026-01-23,2026-02-07,Annual Maintenance Contract,95,Low,False,0,0,1,0,0,1,0,0,0,20,0
INV-2026-000092,PO-2026-000092,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,65041.83,18,11707.53,0,0.0,65041.83,76749.36,NEFT,60,Processing,2025-10-17,2025-12-16,Business Analytics Consulting,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000093,PO-2026-000093,VEN1032,Delta Software,33ZIPXX4214JDZV,Software,India,TN,INR,62275.79,18,11209.64,10,6227.58,56048.21,67257.85,Cheque,30,Paid,2025-07-21,2025-08-20,Network Switch Installation,90,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001344,PO-2026-000094,VEN1030,Unknown Vendor,19KVPRF7777MJZQ,Cloud Services,India,WB,AED,42783.75,18,6943.04,0,0.0,42783.75,50484.82,Bank Transfer,45,Pending,2025-12-20,2026-02-03,Database Consulting,93,Medium,False,1,0,1,1,0,0,0,1,1,50,0
INV-2026-000095,PO-2026-000095,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,11256.38,12,1350.77,5,562.82,10693.56,12044.33,Cheque,30,Paid,2026-01-17,2026-02-16,Laptop Procurement,143,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000096,PO-2026-000096,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,120874.22,18,21757.36,10,12087.42,108786.8,130544.16,NEFT,15,Pending,2026-01-24,2026-02-08,Office Furniture Purchase,144,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000097,PO-2026-000097,VEN1093,Delta Consulting,29RXJXL8054I8Z2,Cloud Services,India,KA,INR,54638.6,18,9834.95,10,5463.86,49174.74,59009.69,Cheque,30,Paid,2026-04-01,2026-05-01,Network Switch Installation,80,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000098,PO-2026-000098,VEN1018,Vision Industries,36JDILE4875O7Z6,Cloud Services,India,TS,INR,131987.64,18,23757.78,0,0.0,131987.64,155745.42,RTGS,60,Overdue,2026-01-19,2026-03-20,Printer Cartridge Supply,53,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000099,PO-2026-000099,VEN1068,Sigma Consulting,08DYFMB3906CFZC,Software,India,RJ,INR,65148.5,18,11726.73,10,6514.85,58633.65,70360.38,NEFT,15,Overdue,2025-07-06,2025-07-21,Cloud Storage Expansion,125,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000100,PO-2026-000100,VEN1074,Prime Networks,INVALIDGST,Software,India,WB,INR,48738.65,18,15055.82,0,0.0,48738.65,57511.61,RTGS,15,Overdue,2026-05-29,2026-06-13,Business Analytics Consulting,106,Low,True,0,0,0,1,0,0,0,0,0,80,1
INV-2026-000101,PO-2026-000101,VEN1031,Apex Electronics,08UZATU0993MOZN,Consulting,India,RJ,INR,64827.48,18,28410.45,10,6482.75,58344.73,70013.68,Bank Transfer,30,Processing,2025-11-08,2025-12-08,Printer Cartridge Supply,73,High,False,0,0,1,1,0,0,0,0,0,20,0
INV-2026-000102,PO-2026-000102,VEN1015,Skyline Industries,08NMENJ5201LYZ6,Electronics,India,RJ,INR,64745.14,28,18128.64,10,6474.51,58270.63,76399.27,RTGS,15,Overdue,2025-08-03,2025-08-18,Cloud Storage Expansion,49,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000103,PO-2026-000103,VEN1011,Apex Consulting,07PBPPU2079O4ZS,Hardware,India,DL,INR,217694.17,18,39184.95,0,0.0,217694.17,256879.12,NEFT,45,Paid,2025-09-30,2025-11-14,Firewall Installation,130,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000104,PO-2026-000104,VEN1067,Quantum Software,36WZMDQ0977J1ZC,Consulting,India,TS,INR,80956.8,18,14572.22,10,8095.68,72861.12,87433.34,RTGS,45,Paid,2025-09-05,2025-10-20,Firewall Installation,100,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000105,PO-2026-000105,VEN1037,Vertex Industries,36LWHXI7363K2ZE,Hardware,India,TS,INR,127328.51,18,22919.13,0,0.0,127328.51,150247.64,NEFT,45,Overdue,2026-04-12,2026-05-27,Business Analytics Consulting,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000106,PO-2026-000106,VEN1018,Vision Industries,36JDILE4875O7Z6,Cloud Services,India,TS,INR,118231.4,18,21281.65,5,5911.57,112319.83,133601.48,RTGS,45,Overdue,2025-07-07,2025-08-21,Cloud Infrastructure Subscription,53,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000107,PO-2026-003851,VEN1085,Alpha Networks,19RIMMZ4392DJZ8,Maintenance,India,WB,INR,33959.03,18,6112.63,5,1697.95,32261.08,38373.71,Bank Transfer,60,Processing,2025-07-04,2025-09-02,Office Furniture Purchase,146,Medium,False,0,1,1,0,0,0,0,0,0,20,0
INV-2026-000108,PO-2026-000108,VEN1000,Future Networks,33UBSDD5851HRZW,Networking,India,TN,INR,152329.21,18,27419.26,5,7616.46,144712.75,172132.01,NEFT,15,Paid,2025-07-03,2025-07-18,Server Upgrade,110,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000109,PO-2026-000109,VEN1030,Nova Enterprises,19KVPRF7777MJZQ,Cloud Services,India,WB,INR,70179.42,18,12632.3,5,3508.97,66670.45,79302.75,Bank Transfer,60,Processing,2025-07-11,2025-09-09,Annual Maintenance Contract,93,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000110,PO-2026-000943,VEN1078,Skyline Enterprises,36WPXPN1075V5ZQ,Maintenance,India,TS,INR,64880.89,18,11678.56,0,0.0,64880.89,76559.45,Bank Transfer,45,Failed,2025-12-02,2026-01-16,Database Consulting,106,Low,False,0,1,1,0,0,0,1,0,0,35,0
INV-2026-000111,PO-2026-000111,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,INR,226442.34,18,40759.62,10,22644.23,203798.11,244557.73,RTGS,60,Paid,2025-09-18,2025-11-17,Cloud Infrastructure Subscription,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000112,PO-2026-000112,VEN1054,Vision Enterprises,INVALIDGST,Office Supplies,India,GJ,INR,36515.0,12,4381.8,0,0.0,36515.0,40896.8,RTGS,60,Overdue,2025-09-07,2025-11-06,Cyber Security Audit,142,Low,False,0,0,0,0,0,0,0,0,0,25,0
INV-2026-000113,PO-2026-000113,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,136930.21,18,24647.44,5,6846.51,130083.7,154731.14,NEFT,60,Processing,2026-06-06,2026-08-05,Software License Renewal,144,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000114,PO-2026-000114,VEN1043,Bluechip Industries,27OCDXD6013QCZ2,Office Supplies,India,MH,AED,33561.07,12,4027.33,0,0.0,33561.07,37588.4,NEFT,60,Pending,2026-02-20,2026-04-21,Cyber Security Audit,44,Medium,False,0,0,1,0,0,0,0,0,1,0,0
INV-2026-000115,PO-2026-000115,VEN1073,Apex Industries,08HMCXX7599HYZ9,Hardware,India,RJ,INR,247537.05,18,44556.67,5,12376.85,235160.2,279716.87,Cheque,60,Paid,2026-05-08,2026-07-07,Cloud Infrastructure Subscription,17,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000116,PO-2026-000116,VEN1037,Vertex Industries,36LWHXI7363K2ZE,Hardware,India,TS,INR,119463.1,18,21503.36,0,0.0,119463.1,140966.46,NEFT,60,Overdue,2026-06-08,2026-08-07,IT Infrastructure Upgrade,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000117,PO-2026-000117,VEN1045,Apex Systems,INVALIDGST,Cloud Services,India,KA,INR,120894.85,18,21761.07,5,6044.74,114850.11,136611.18,UPI,15,Paid,2026-05-16,2026-05-31,Office Furniture Purchase,116,Medium,False,0,0,0,0,0,0,0,0,0,25,0
INV-2026-000118,PO-2026-000118,VEN1076,Vision Consulting,36GZEAX1029KBZU,Maintenance,India,TS,INR,53445.92,18,9620.27,5,2672.3,50773.62,60393.89,UPI,45,Processing,2026-05-25,2026-07-09,Cloud Storage Expansion,55,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000119,PO-2026-000119,VEN1024,Prime Electronics,27RCCRV4019WKZI,Software,India,MH,INR,31483.74,18,5667.07,10,3148.37,28335.37,34002.44,Cheque,15,Overdue,2025-08-04,2025-08-19,Business Analytics Consulting,20,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000120,PO-2026-000120,VEN1029,Nova Industries,29PFRPH6751ELZ8,Networking,India,KA,INR,112697.16,18,20285.49,5,5634.86,107062.3,127347.79,RTGS,45,Overdue,2026-04-02,2026-05-17,Cloud Storage Expansion,123,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000121,PO-2026-004209,VEN1096,ABC Technologies,27PYYMI5544SBZS,Software,India,MH,INR,30904.54,18,5562.82,5,1545.23,29359.31,34922.13,UPI,60,Processing,2025-10-22,2025-12-21,Cloud Storage Expansion,95,Low,False,0,1,1,0,0,0,0,0,0,20,0
INV-2026-000122,PO-2026-000122,VEN1040,Quantum Consulting,33NJZSC7551X9Z8,Office Supplies,India,TN,INR,36959.95,12,4435.19,5,1848.0,35111.95,39547.14,UPI,30,Paid,2025-10-12,2025-11-11,Cloud Infrastructure Subscription,74,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005364,PO-2026-000123,VEN1008,Bluechip Electronics,19GPPXD3824VWZ6,Hardware,India,WB,INR,201269.1,18,66174.78,0,0.0,201269.1,237497.54,NEFT,30,Pending,2025-09-21,2025-10-21,Desktop Computer Purchase,129,Low,False,1,0,1,1,0,0,0,0,0,50,0
INV-2026-000124,PO-2026-009657,VEN1096,ABC Technologies,INVALIDGST,Software,India,MH,EUR,29510.37,18,5311.87,0,0.0,29510.37,34822.24,UPI,60,Pending,2026-02-06,2026-04-07,Cloud Infrastructure Subscription,95,Low,False,0,1,0,0,0,0,0,0,1,45,0
INV-2026-000125,PO-2026-000125,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,66094.94,18,11897.09,0,0.0,66094.94,77992.03,NEFT,15,Paid,2025-10-29,2025-11-13,Cyber Security Audit,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000126,PO-2026-008353,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,46267.1,12,2555.81,5,529.4,10058.6,11329.16,Cheque,60,Overdue,2026-05-16,2026-07-15,Software License Renewal,143,Low,False,0,1,1,1,0,1,0,0,0,60,0
INV-2026-000127,PO-2026-000127,VEN1072,Delta Industries,29VUDMV2735U3ZX,Cloud Services,India,KA,INR,100761.05,18,18136.99,5,5038.05,95723.0,113859.99,UPI,45,Paid,2025-11-29,2026-01-13,Cloud Infrastructure Subscription,57,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000128,PO-2026-000128,VEN1062,Sigma Technologies,36NGPFO2252SWZ1,Software,India,TS,INR,20219.09,18,3639.44,0,0.0,20219.09,23858.53,Bank Transfer,15,Overdue,2026-01-13,2026-01-28,Desktop Computer Purchase,94,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000129,PO-2026-000129,VEN1061,Unknown Vendor,INVALIDGST,Cloud Services,India,MH,INR,233764.28,18,12022.62,0,0.0,66792.32,78814.94,UPI,15,Processing,2026-01-16,2026-01-31,Annual Maintenance Contract,68,Low,False,0,0,0,0,0,1,0,1,0,45,0
INV-2026-000130,PO-2026-000130,VEN1078,Skyline Enterprises,36WPXPN1075V5ZQ,Maintenance,India,TS,INR,62730.26,18,11291.45,0,0.0,62730.26,74021.71,Bank Transfer,45,Overdue,2025-08-30,2025-10-14,Cyber Security Audit,106,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000131,PO-2026-000131,VEN1070,Unknown Vendor,27ELCFF1383N8ZX,Consulting,India,MH,USD,128812.17,18,23186.19,5,6440.61,122371.56,145557.75,NEFT,30,Pending,2026-04-30,2026-05-30,Firewall Installation,144,Medium,False,0,0,1,0,0,0,0,1,1,0,0
INV-2026-000132,PO-2026-000132,VEN1005,Future Private Limited,33HGUCP0802RKZD,Cloud Services,India,TN,INR,132107.98,18,7755.61,10,4308.67,38778.07,46533.68,NEFT,30,Paid,2025-10-05,2025-11-04,Office Furniture Purchase,111,Medium,False,0,0,1,0,0,1,0,0,0,20,0
INV-2026-000133,PO-2026-002772,VEN1060,Future Electronics,29DXMRR9575X2ZQ,Cloud Services,India,KA,INR,29576.65,18,12628.48,10,2957.67,26618.98,31942.78,UPI,15,Overdue,2025-07-29,2025-08-13,Network Switch Installation,101,Low,False,0,1,1,1,0,0,0,0,0,40,0
INV-2026-006553,PO-2026-000134,VEN1046,Bluechip Technologies,INVALIDGST,Electronics,India,RJ,INR,18698.96,28,5235.71,10,1869.9,16829.06,22064.77,NEFT,60,Failed,2026-05-17,2026-07-16,Cloud Storage Expansion,148,Low,False,1,0,0,0,0,0,1,0,0,70,1
INV-2026-000135,PO-2026-000135,VEN1061,Quantum Services,27CNMSZ5188PKZM,Cloud Services,India,MH,INR,42588.47,18,7665.92,5,2129.42,40459.05,48124.97,UPI,45,Paid,2026-06-29,2026-08-13,Cloud Storage Expansion,68,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000136,PO-2026-003578,VEN1089,Global Corporation,33TOTUJ5069G7ZM,Maintenance,India,TN,INR,36145.64,18,6506.22,0,0.0,36145.64,42651.86,UPI,60,Processing,2026-02-24,2026-02-14,Cloud Storage Expansion,56,Low,False,0,1,1,0,1,0,0,0,0,35,0
INV-2026-000137,PO-2026-001131,VEN1042,Unknown Vendor,INVALIDGST,Hardware,India,GJ,INR,559110.69,18,22092.72,10,12273.73,110463.58,132556.3,UPI,15,Processing,2026-06-16,2026-07-01,Laptop Procurement,133,Low,False,0,1,0,0,0,1,0,1,0,65,0
INV-2026-000138,PO-2026-000138,VEN1091,Nova Private Limited,36PRVVT5834J1ZO,Networking,India,TS,INR,108834.27,18,19590.17,0,0.0,108834.27,128424.44,RTGS,30,Processing,2025-09-10,2025-10-10,Cloud Infrastructure Subscription,80,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000139,PO-2026-000139,VEN1081,Nova Corporation,19AEGON5700M6Z7,Cloud Services,India,WB,INR,57289.47,18,10312.1,0,0.0,57289.47,67601.57,Cheque,15,Overdue,2026-06-19,2026-07-04,Server Upgrade,93,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000140,PO-2026-000140,VEN1064,ABC Industries,33WOMCQ9808I3ZG,Electronics,India,TN,INR,139936.0,28,39182.08,10,13993.6,125942.4,165124.48,Bank Transfer,60,Overdue,2025-08-08,2025-10-07,Office Furniture Purchase,144,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000141,PO-2026-000141,VEN1017,Future Systems,33VKSAT0710FGZG,Software,India,TN,INR,67258.65,18,12106.56,5,3362.93,63895.72,76002.28,UPI,30,Processing,2025-07-17,2025-08-16,IT Infrastructure Upgrade,79,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000142,PO-2026-000142,VEN1027,Quantum Networks,07WXITJ5998E5Z5,Electronics,India,DL,INR,30456.92,28,8527.94,0,0.0,30456.92,38984.86,NEFT,45,Overdue,2025-11-06,2025-12-21,Cyber Security Audit,57,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000143,PO-2026-000143,VEN1045,Apex Systems,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,104721.78,18,18849.92,5,5236.09,99485.69,118335.61,UPI,15,Paid,2026-02-21,2026-03-08,Cloud Infrastructure Subscription,116,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-002762,PO-2026-000144,VEN1054,Vision Enterprises,INVALIDGST,Office Supplies,India,GJ,AED,35236.76,12,5838.58,5,1761.84,33474.92,37703.33,RTGS,60,Paid,2025-12-26,2026-02-24,Laptop Procurement,142,Low,False,1,0,0,1,0,0,0,0,1,75,1
INV-2026-000145,PO-2026-000145,VEN1097,Vertex Networks,24JTPVY9505UOZT,Hardware,India,GJ,INR,191113.35,18,34400.4,10,19111.34,172002.01,206402.41,RTGS,60,Pending,2025-10-20,2025-12-19,Database Consulting,93,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-008642,PO-2026-000146,VEN1026,Unknown Vendor,07JGDNA0545PGZB,Consulting,India,DL,INR,501383.32,18,24271.01,0,0.0,134838.96,159109.97,RTGS,45,Failed,2025-07-25,2025-09-08,IT Infrastructure Upgrade,87,Low,False,1,0,1,0,0,1,1,1,0,65,0
INV-2026-000147,PO-2026-000147,VEN1038,Prime Technologies,24FGIUK4053ONZE,Cloud Services,India,GJ,INR,48672.22,18,8761.0,10,4867.22,43805.0,52566.0,Cheque,15,Pending,2026-01-24,2026-02-08,Desktop Computer Purchase,109,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000148,PO-2026-001905,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,EUR,160311.65,18,28856.1,5,8015.58,152296.07,181152.17,Bank Transfer,45,Overdue,2026-03-23,2026-03-21,Network Switch Installation,107,Low,False,0,1,1,0,1,0,0,0,1,35,0
INV-2026-000149,PO-2026-000149,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,136147.72,18,24506.59,5,6807.39,129340.33,153846.92,NEFT,60,Pending,2026-06-14,2026-08-13,Network Switch Installation,144,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000150,PO-2026-000150,VEN1047,Vision Systems,08NGQTG4112B8ZN,Software,India,RJ,INR,70616.26,18,12710.93,5,3530.81,67085.45,79796.38,Bank Transfer,45,Pending,2026-04-21,2026-06-05,Network Switch Installation,89,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000151,PO-2026-001421,VEN1028,Bluechip Consulting,08EHVXE8524XGZP,Maintenance,India,RJ,GBP,59605.69,18,10729.02,0,0.0,59605.69,70334.71,RTGS,60,Paid,2025-08-05,2025-07-26,Cyber Security Audit,94,Medium,False,0,1,1,0,1,0,0,0,1,35,0
INV-2026-000152,PO-2026-000152,VEN1046,Bluechip Technologies,08MQJPC5354YVZT,Electronics,India,RJ,INR,19313.83,28,5407.87,10,1931.38,17382.45,22790.32,NEFT,45,Pending,2025-08-10,2025-09-24,Printer Cartridge Supply,148,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000153,PO-2026-000153,VEN1034,Bluechip Private Limited,19DDWYH3928GRZS,Hardware,India,WB,INR,282105.25,18,50778.94,0,0.0,282105.25,332884.19,Cheque,45,Overdue,2025-12-14,2026-01-28,Cloud Storage Expansion,69,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000522,PO-2026-002997,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,USD,258016.72,18,46443.01,5,12900.84,245115.88,291558.89,RTGS,15,Failed,2026-02-15,2026-03-02,Server Upgrade,121,Low,False,1,1,1,0,0,0,1,0,1,65,0
INV-2026-000155,PO-2026-000155,VEN1057,Skyline Technologies,19WISHG7936KXZA,Networking,India,WB,INR,92315.53,18,16616.8,10,9231.55,83083.98,99700.78,RTGS,60,Paid,2026-02-15,2026-04-16,Network Switch Installation,149,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-008585,PO-2026-000156,VEN1082,Zenith Services,07AOEQV5055IKZK,Hardware,India,DL,INR,155530.33,18,27995.46,5,7776.52,147753.81,175749.27,NEFT,30,Paid,2025-11-23,2025-12-23,Database Consulting,142,Low,True,1,0,1,0,0,0,0,0,0,65,0
INV-2026-000157,PO-2026-000157,VEN1074,Prime Networks,19ECCYD6459RYZR,Software,India,WB,INR,39323.64,18,7078.26,10,3932.36,35391.28,42469.54,RTGS,45,Processing,2026-01-18,2026-03-04,Laptop Procurement,106,Low,True,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000158,PO-2026-000158,VEN1028,Bluechip Consulting,08EHVXE8524XGZP,Maintenance,India,RJ,INR,39130.48,18,7043.49,0,0.0,39130.48,46173.97,RTGS,15,Paid,2026-04-26,2026-05-11,Cloud Infrastructure Subscription,94,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000159,PO-2026-000159,VEN1015,Skyline Industries,08NMENJ5201LYZ6,Electronics,India,RJ,INR,72241.52,28,20227.63,0,0.0,72241.52,92469.15,RTGS,30,Overdue,2026-03-18,2026-04-17,Cyber Security Audit,49,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000160,PO-2026-000160,VEN1006,Global Electronics,08NTUQU7662LLZA,Electronics,India,RJ,INR,87977.41,28,24633.67,5,4398.87,83578.54,108212.21,UPI,30,Processing,2025-12-25,2026-01-24,Software License Renewal,110,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000161,PO-2026-000161,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,GBP,31214.8,12,3745.78,10,3121.48,28093.32,31839.1,UPI,15,Pending,2025-11-12,2025-11-27,Cyber Security Audit,146,Low,False,0,0,1,0,0,0,0,0,1,0,0
INV-2026-000162,PO-2026-000162,VEN1017,Future Systems,33VKSAT0710FGZG,Software,India,TN,INR,59931.4,18,10787.65,10,5993.14,53938.26,64725.91,UPI,15,Paid,2025-09-11,2025-09-26,Laptop Procurement,79,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000163,PO-2026-000163,VEN1025,Nova Consulting,INVALIDGST,Consulting,India,RJ,INR,149653.71,18,26937.67,10,14965.37,134688.34,161626.01,UPI,60,Processing,2025-12-29,2026-02-27,Business Analytics Consulting,72,Medium,False,0,0,0,0,0,0,0,0,0,25,0
INV-2026-000164,PO-2026-000164,VEN1053,Apex Services,24RYIGR1720YJZQ,Consulting,India,GJ,INR,91154.71,18,18181.65,10,9115.47,82039.24,98447.09,RTGS,15,Failed,2026-06-09,2026-05-27,Desktop Computer Purchase,72,Low,False,0,0,1,1,1,0,1,0,0,50,0
INV-2026-000165,PO-2026-000165,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,35436.17,12,4252.34,0,0.0,35436.17,39688.51,UPI,15,Paid,2026-03-11,2026-03-26,Office Furniture Purchase,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-002500,PO-2026-000166,VEN1058,Unknown Vendor,INVALIDGST,Networking,India,WB,INR,175378.64,18,64148.96,10,17537.86,157840.78,189408.94,UPI,30,Paid,2025-07-26,2025-08-25,Desktop Computer Purchase,65,Medium,False,1,0,0,1,0,0,0,1,0,75,1
INV-2026-000167,PO-2026-000167,VEN1035,Global Networks,08SLHZX6921N9ZL,Cloud Services,India,RJ,INR,81917.38,18,14745.13,5,4095.87,77821.51,92566.64,Bank Transfer,45,Pending,2025-11-11,2025-12-26,Network Switch Installation,113,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000168,PO-2026-000168,VEN1037,Vertex Industries,36LWHXI7363K2ZE,Hardware,India,TS,INR,112440.11,18,20239.22,5,5622.01,106818.1,127057.32,NEFT,15,Paid,2025-11-30,2025-12-15,Network Switch Installation,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000169,PO-2026-000169,VEN1004,Skyline Networks,08LMNDP1102FHZF,Cloud Services,India,RJ,INR,37835.32,18,6810.36,0,0.0,37835.32,44645.68,NEFT,15,Pending,2026-01-27,2026-02-11,IT Infrastructure Upgrade,11,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000170,PO-2026-000170,VEN1016,ABC Electronics,29BDPLZ3521MUZM,Electronics,India,KA,INR,17527.45,28,4907.69,5,876.37,16651.08,21558.77,Bank Transfer,15,Processing,2025-12-29,2026-01-13,Network Switch Installation,122,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000171,PO-2026-000171,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,61932.22,18,11147.8,0,0.0,61932.22,73080.02,NEFT,30,Overdue,2026-06-10,2026-07-10,Firewall Installation,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000172,PO-2026-000172,VEN1075,Zenith Networks,24MXSAN6899M3Z2,Electronics,India,GJ,INR,23960.34,28,6708.9,10,2396.03,21564.31,28273.21,RTGS,45,Pending,2026-02-05,2026-03-22,Desktop Computer Purchase,70,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000173,PO-2026-000173,VEN1057,Skyline Technologies,19WISHG7936KXZA,Networking,India,WB,INR,157807.63,18,28405.37,0,0.0,157807.63,186213.0,RTGS,60,Processing,2025-10-03,2025-12-02,IT Infrastructure Upgrade,149,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000174,PO-2026-000174,VEN1008,Bluechip Electronics,19GPPXD3824VWZ6,Hardware,India,WB,INR,256720.06,18,46209.61,10,25672.01,231048.05,277257.66,NEFT,60,Pending,2025-10-31,2025-12-30,Firewall Installation,129,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000175,PO-2026-000175,VEN1099,Alpha Consulting,08ZOQPM6365JAZK,Hardware,India,RJ,INR,322917.18,18,58125.09,0,0.0,322917.18,381042.27,RTGS,60,Processing,2025-07-03,2025-09-01,Cloud Storage Expansion,59,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000176,PO-2026-000176,VEN1057,Skyline Technologies,19WISHG7936KXZA,Networking,India,WB,INR,127615.64,18,22970.82,5,6380.78,121234.86,144205.68,RTGS,15,Overdue,2025-10-22,2025-11-06,Desktop Computer Purchase,149,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000177,PO-2026-000177,VEN1069,Vertex Corporation,07LHRNK4158FSZL,Consulting,India,DL,INR,132075.61,18,23773.61,5,6603.78,125471.83,149245.44,NEFT,15,Paid,2026-02-24,2026-03-11,Desktop Computer Purchase,113,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000178,PO-2026-000178,VEN1028,Bluechip Consulting,08EHVXE8524XGZP,Maintenance,India,RJ,INR,63242.17,18,11383.59,5,3162.11,60080.06,71463.65,RTGS,30,Processing,2025-09-29,2025-10-29,Cloud Infrastructure Subscription,94,Medium,False,0,0,1,0,0,0,0,0,0,0,0
