vendor_name,category,country,state,currency,invoice_amount,gst_percentage,tax_amount,discount_percent,discount_amount,subtotal,total_amount,payment_method,payment_terms,payment_status,invoice_description,vendor_frequency,vendor_risk,blacklisted,duplicate_invoice,duplicate_po,gst_valid,tax_mismatch,date_anomaly,amount_anomaly,payment_anomaly,vendor_mismatch,currency_mismatch,risk_score,fraud,tax_ratio,discount_ratio,effective_gst,vendor_amount_ratio,high_value_invoice,amount_zscore,invoice_age,invoice_month,invoice_quarter,invoice_day,is_weekend,is_month_end,financial_risk_count,vendor_risk_count,operational_risk_count,total_risk_indicators,high_risk_vendor,blacklisted_vendor,risk_severity
14.0,6.0,0.0,0.0,3.0,11170.42,12.0,1340.45,10.0,1117.04,10053.38,11393.83,2.0,45.0,2.0,9.0,68.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,12.0,0.82,0.0,-0.249,45.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,4.0,0.0,7.0,3.0,25004.5,18.0,4500.81,0.0,0.0,25004.5,29505.31,2.0,45.0,1.0,3.0,105.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.734,0.0,-0.399,45.0,12.0,4.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
26.0,1.0,0.0,3.0,3.0,397186.42,18.0,43933.31,10.0,16378.46,147406.14,176887.37,2.0,45.0,1.0,14.0,144.0,2.0,False,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,85.0,1.0,0.1106,0.0412,11.06,2.44,1.0,1.949,45.0,9.0,3.0,11.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0
11.0,3.0,0.0,0.0,3.0,192862.44,18.0,34715.24,0.0,0.0,192862.44,227577.68,2.0,15.0,2.0,10.0,130.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.732,0.0,-0.398,15.0,8.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,1.0,0.0,3.0,3.0,725438.55,18.0,27703.34,0.0,0.0,153907.45,181610.79,2.0,45.0,2.0,11.0,144.0,2.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,1.0,0.0382,0.0,3.82,4.457,1.0,4.679,45.0,7.0,3.0,22.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
61.0,7.0,0.0,4.0,3.0,49221.93,18.0,8859.95,10.0,4922.19,44299.74,53159.69,2.0,15.0,4.0,4.0,125.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.79,0.0,-0.365,15.0,9.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,2.0,0.0,4.0,3.0,94681.57,28.0,26510.84,5.0,4734.08,89947.49,116458.33,4.0,30.0,3.0,14.0,110.0,2.0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.28,0.05,28.0,0.832,1.0,-0.243,30.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
99.0,6.0,0.0,6.0,3.0,7560.21,12.0,907.23,0.0,0.0,7560.21,8467.44,1.0,45.0,3.0,13.0,143.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12.0,0.639,0.0,-0.492,45.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,2.0,3.0,37658.51,18.0,6778.53,5.0,1882.93,35775.58,42554.11,4.0,45.0,3.0,1.0,101.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.972,0.0,-0.042,45.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,6.0,0.0,6.0,3.0,8527.93,12.0,1023.35,0.0,0.0,8527.93,9551.28,1.0,60.0,3.0,12.0,143.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12.0,0.72,0.0,-0.381,60.0,8.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,3.0,0.0,1.0,3.0,250494.82,18.0,45089.07,5.0,12524.74,237970.08,283059.15,3.0,45.0,4.0,10.0,93.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.768,0.0,-0.317,45.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,4.0,0.0,4.0,3.0,17568.88,18.0,3162.4,5.0,878.44,16690.44,19852.84,0.0,45.0,3.0,1.0,53.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18,0.05,18.0,0.12,0.0,-0.714,45.0,8.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
95.0,7.0,0.0,4.0,3.0,83240.03,18.0,14983.21,5.0,4162.0,79078.03,94061.24,0.0,30.0,1.0,12.0,89.0,1.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.18,0.05,18.0,0.934,1.0,-0.093,-14.0,10.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
17.0,0.0,0.0,2.0,3.0,132092.02,18.0,23776.56,5.0,6604.6,125487.42,149263.98,4.0,60.0,4.0,12.0,116.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,1.048,1.0,0.094,60.0,5.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,4.0,0.0,2.0,3.0,50180.0,18.0,9032.4,0.0,0.0,50180.0,59212.4,0.0,60.0,1.0,13.0,35.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.808,1.0,-0.362,60.0,10.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,7.0,0.0,7.0,3.0,86177.24,18.0,5429.16,5.0,1508.1,28653.91,34083.07,3.0,30.0,0.0,4.0,106.0,1.0,True,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,1.0,0.063,0.0175,6.3,1.845,1.0,1.683,30.0,2.0,1.0,23.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,1.0,0.0
42.0,0.0,0.0,7.0,3.0,54687.42,18.0,9843.74,10.0,5468.74,49218.68,59062.42,0.0,45.0,3.0,12.0,93.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.995,0.0,-0.009,45.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95.0,7.0,0.0,4.0,3.0,87030.99,18.0,15665.58,10.0,8703.1,78327.89,93993.47,0.0,30.0,1.0,5.0,89.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.976,1.0,-0.033,30.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,1.0,0.0,0.0,3.0,177638.41,18.0,31974.91,10.0,17763.84,159874.57,191849.48,2.0,60.0,3.0,7.0,113.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.904,1.0,-0.139,60.0,5.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,0.0,0.0,7.0,3.0,49523.87,18.0,8914.3,0.0,0.0,49523.87,58438.17,1.0,60.0,4.0,2.0,93.0,1.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.18,0.0,18.0,0.338,0.0,-0.537,60.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0
41.0,0.0,0.0,7.0,3.0,49128.03,18.0,8843.05,0.0,0.0,49128.03,57971.08,1.0,60.0,1.0,5.0,93.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.817,0.0,-0.342,60.0,8.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,4.0,0.0,2.0,3.0,51260.95,18.0,9226.97,0.0,0.0,51260.95,60487.92,0.0,15.0,1.0,8.0,35.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.826,1.0,-0.329,15.0,11.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,2.0,0.0,4.0,3.0,106607.86,28.0,29850.2,0.0,0.0,106607.86,136458.06,4.0,45.0,2.0,7.0,110.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,28.0,0.937,1.0,-0.091,45.0,6.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,0.0,0.0,2.0,3.0,122045.83,18.0,21968.25,10.0,12204.58,109841.25,131809.5,4.0,30.0,2.0,5.0,116.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.969,1.0,-0.061,30.0,7.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,7.0,0.0,3.0,3.0,120983.71,18.0,6107.6,10.0,3393.11,30538.02,36645.62,4.0,15.0,4.0,0.0,95.0,1.0,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0505,0.028,5.05,2.585,1.0,2.208,15.0,1.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51.0,1.0,0.0,7.0,3.0,65041.83,18.0,11707.53,0.0,0.0,65041.83,76749.36,2.0,60.0,4.0,1.0,146.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.948,0.0,-0.094,60.0,10.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,7.0,0.0,5.0,3.0,62275.79,18.0,11209.64,10.0,6227.58,56048.21,67257.85,1.0,30.0,2.0,10.0,90.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.704,0.0,-0.478,30.0,7.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,0.0,0.0,7.0,0.0,42783.75,18.0,6943.04,0.0,0.0,42783.75,50484.82,0.0,45.0,3.0,5.0,93.0,2.0,False,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.1623,0.0,16.23,0.292,0.0,-0.575,45.0,12.0,4.0,20.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0
99.0,6.0,0.0,6.0,3.0,11256.38,12.0,1350.77,5.0,562.82,10693.56,12044.33,1.0,30.0,2.0,9.0,143.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,0.951,0.0,-0.067,30.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,1.0,0.0,3.0,3.0,120874.22,18.0,21757.36,10.0,12087.42,108786.8,130544.16,2.0,15.0,3.0,11.0,144.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.743,0.0,-0.348,15.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,2.0,3.0,54638.6,18.0,9834.95,10.0,5463.86,49174.74,59009.69,1.0,30.0,2.0,10.0,80.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.862,0.0,-0.247,30.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,0.0,0.0,6.0,3.0,131987.64,18.0,23757.78,0.0,0.0,131987.64,155745.42,3.0,60.0,1.0,12.0,53.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,1.09,1.0,0.172,60.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61.0,7.0,0.0,4.0,3.0,65148.5,18.0,11726.73,10.0,6514.85,58633.65,70360.38,2.0,15.0,1.0,3.0,125.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.045,0.0,0.079,15.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,7.0,0.0,7.0,3.0,48738.65,18.0,15055.82,0.0,0.0,48738.65,57511.61,3.0,15.0,1.0,1.0,106.0,1.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.3089,0.0,30.89,1.044,0.0,0.087,15.0,5.0,2.0,29.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0
13.0,1.0,0.0,4.0,3.0,64827.48,18.0,28410.45,10.0,6482.75,58344.73,70013.68,0.0,30.0,4.0,12.0,73.0,0.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.4382,0.1,43.82,0.874,0.0,-0.188,30.0,11.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0
69.0,2.0,0.0,4.0,3.0,64745.14,28.0,18128.64,10.0,6474.51,58270.63,76399.27,3.0,15.0,1.0,3.0,49.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,28.0,1.0,0.0,0.0,15.0,8.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
11.0,3.0,0.0,0.0,3.0,217694.17,18.0,39184.95,0.0,0.0,217694.17,256879.12,2.0,45.0,2.0,7.0,130.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.827,0.0,-0.258,45.0,9.0,3.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,1.0,0.0,6.0,3.0,80956.8,18.0,14572.22,10.0,8095.68,72861.12,87433.34,3.0,45.0,2.0,7.0,100.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.016,0.0,0.025,45.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,3.0,0.0,6.0,3.0,127328.51,18.0,22919.13,0.0,0.0,127328.51,150247.64,2.0,45.0,1.0,1.0,146.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.813,0.0,-0.289,45.0,4.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,0.0,0.0,6.0,3.0,118231.4,18.0,21281.65,5.0,5911.57,112319.83,133601.48,3.0,45.0,1.0,2.0,53.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.976,1.0,-0.045,45.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,4.0,0.0,7.0,3.0,33959.03,18.0,6112.63,5.0,1697.95,32261.08,38373.71,0.0,60.0,4.0,11.0,146.0,2.0,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.18,0.05,18.0,0.91,0.0,-0.171,60.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
31.0,5.0,0.0,5.0,3.0,152329.21,18.0,27419.26,5.0,7616.46,144712.75,172132.01,2.0,15.0,2.0,13.0,110.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.877,1.0,-0.161,15.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,0.0,0.0,7.0,3.0,70179.42,18.0,12632.3,5.0,3508.97,66670.45,79302.75,0.0,60.0,4.0,0.0,93.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,1.277,0.0,0.547,60.0,7.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,4.0,0.0,6.0,3.0,64880.89,18.0,11678.56,0.0,0.0,64880.89,76559.45,0.0,45.0,0.0,5.0,106.0,1.0,False,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.18,0.0,18.0,0.897,1.0,-0.165,45.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0
71.0,3.0,0.0,5.0,3.0,226442.34,18.0,40759.62,10.0,22644.23,203798.11,244557.73,3.0,60.0,2.0,2.0,121.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.894,0.0,-0.229,60.0,9.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89.0,6.0,0.0,1.0,3.0,36515.0,12.0,4381.8,0.0,0.0,36515.0,40896.8,3.0,60.0,1.0,4.0,142.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.12,0.0,12.0,0.726,1.0,-0.416,60.0,9.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26.0,1.0,0.0,3.0,3.0,136930.21,18.0,24647.44,5.0,6846.51,130083.7,154731.14,2.0,60.0,4.0,14.0,144.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.841,0.0,-0.215,60.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,6.0,0.0,3.0,0.0,33561.07,12.0,4027.33,0.0,0.0,33561.07,37588.4,2.0,60.0,3.0,4.0,44.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,12.0,0.718,1.0,-0.538,60.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
15.0,3.0,0.0,4.0,3.0,247537.05,18.0,44556.67,5.0,12376.85,235160.2,279716.87,1.0,60.0,2.0,2.0,17.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,1.062,0.0,0.184,60.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84.0,3.0,0.0,6.0,3.0,119463.1,18.0,21503.36,0.0,0.0,119463.1,140966.46,2.0,60.0,1.0,8.0,146.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.763,0.0,-0.367,60.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,0.0,0.0,2.0,3.0,120894.85,18.0,21761.07,5.0,6044.74,114850.11,136611.18,4.0,15.0,2.0,11.0,116.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.18,0.05,18.0,0.96,1.0,-0.079,15.0,5.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
87.0,4.0,0.0,6.0,3.0,53445.92,18.0,9620.27,5.0,2672.3,50773.62,60393.89,4.0,45.0,4.0,3.0,55.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.896,1.0,-0.211,45.0,5.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.0,7.0,0.0,3.0,3.0,31483.74,18.0,5667.07,10.0,3148.37,28335.37,34002.44,1.0,15.0,1.0,1.0,20.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.124,0.0,0.785,15.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,5.0,0.0,2.0,3.0,112697.16,18.0,20285.49,5.0,5634.86,107062.3,127347.79,3.0,45.0,1.0,3.0,123.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.832,0.0,-0.33,45.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,7.0,0.0,3.0,3.0,30904.54,18.0,5562.82,5.0,1545.23,29359.31,34922.13,4.0,60.0,4.0,3.0,95.0,1.0,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.18,0.05,18.0,0.66,0.0,-0.473,60.0,10.0,4.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
54.0,6.0,0.0,5.0,3.0,36959.95,12.0,4435.19,5.0,1848.0,35111.95,39547.14,4.0,30.0,2.0,2.0,74.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,0.823,1.0,-0.282,30.0,10.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,3.0,0.0,7.0,3.0,201269.1,18.0,66174.78,0.0,0.0,201269.1,237497.54,2.0,30.0,3.0,6.0,129.0,1.0,False,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.3288,0.0,32.88,0.837,0.0,-0.289,30.0,9.0,3.0,21.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
6.0,7.0,0.0,3.0,1.0,29510.37,18.0,5311.87,0.0,0.0,29510.37,34822.24,4.0,60.0,3.0,2.0,95.0,1.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.18,0.0,18.0,0.63,0.0,-0.515,60.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0
51.0,1.0,0.0,7.0,3.0,66094.94,18.0,11897.09,0.0,0.0,66094.94,77992.03,2.0,15.0,2.0,4.0,146.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.963,0.0,-0.066,15.0,10.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,6.0,0.0,6.0,3.0,46267.1,12.0,2555.81,5.0,529.4,10058.6,11329.16,1.0,60.0,1.0,14.0,143.0,1.0,False,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0552,0.0114,5.52,3.908,1.0,3.957,60.0,5.0,2.0,16.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0
25.0,0.0,0.0,2.0,3.0,100761.05,18.0,18136.99,5.0,5038.05,95723.0,113859.99,4.0,45.0,2.0,2.0,57.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,1.101,1.0,0.131,45.0,11.0,4.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
65.0,7.0,0.0,6.0,3.0,20219.09,18.0,3639.44,0.0,0.0,20219.09,23858.53,0.0,15.0,1.0,6.0,94.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.623,0.0,-0.592,15.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,0.0,0.0,3.0,3.0,233764.28,18.0,12022.62,0.0,0.0,66792.32,78814.94,4.0,15.0,4.0,0.0,68.0,1.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,0.0,0.0514,0.0,5.14,1.594,1.0,0.482,15.0,1.0,1.0,16.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0
68.0,4.0,0.0,6.0,3.0,62730.26,18.0,11291.45,0.0,0.0,62730.26,74021.71,0.0,45.0,1.0,4.0,106.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.868,1.0,-0.213,45.0,8.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,1.0,0.0,3.0,4.0,128812.17,18.0,23186.19,5.0,6440.61,122371.56,145557.75,2.0,30.0,3.0,7.0,144.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.18,0.05,18.0,0.878,0.0,-0.099,30.0,4.0,2.0,30.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
32.0,0.0,0.0,5.0,3.0,132107.98,18.0,7755.61,10.0,4308.67,38778.07,46533.68,2.0,30.0,2.0,11.0,111.0,2.0,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0587,0.0326,5.87,3.275,1.0,3.375,30.0,10.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.0,0.0,2.0,3.0,29576.65,18.0,12628.48,10.0,2957.67,26618.98,31942.78,4.0,15.0,1.0,10.0,101.0,1.0,False,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.427,0.1,42.7,0.763,0.0,-0.357,15.0,7.0,3.0,29.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
23.0,2.0,0.0,4.0,3.0,18698.96,28.0,5235.71,10.0,1869.9,16829.06,22064.77,2.0,60.0,0.0,3.0,148.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,1.0,0.28,0.1,28.0,0.783,0.0,-0.395,60.0,5.0,2.0,17.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0
